,tf_idf,word
8964,8.193463557795432,concerned
18030,8.189963172775773,horny
3890,8.187777295081931,attempt
27593,8.186700440525264,peak
911,8.182032248097963,2morrow
35201,8.17869861906061,stunning
36044,8.172308064383895,table
14416,8.171307317837588,forces
14934,8.162829462520223,fucken
16411,8.16096347462518,grind
18018,8.159603820817788,horizon
1345,8.15831484504804,4th
12595,8.157697512491184,en
4405,8.157450251409049,ballpark
34907,8.155027175489327,stock
18179,8.154831520509678,howard
37227,8.143917738068264,tight
19482,8.138993884718753,ireland
38858,8.133046133200954,unreal
17733,8.132405127658163,hittin
24722,8.131258926445264,mpls
35769,8.129094371278704,sux
2378,8.12303337314715,added
37048,8.120118467106257,threatens
4200,8.114694548057773,babe
35565,8.11378335341923,sunrise
35691,8.103155013950643,surge
3203,8.10251904361308,angels
13795,8.096325689651229,fever
9181,8.096128122960852,continuing
29813,8.095878098998906,randolph
30798,8.089139777668418,rid
10301,8.085791654130707,danger
5440,8.084176800884787,bk
12693,8.083456448418895,enjoyable
25445,8.082087025620284,network
16738,8.078874404183667,hahah
24370,8.068219316776814,momma
34415,8.065701551813946,spots
2357,8.063658277194447,actual
31464,8.059712469257944,sadly
19237,8.059278878871641,inspiration
31315,8.057409939495857,rule
37368,8.054500708231211,tits
26277,8.053832883876751,oc
18340,8.043572294516528,hunt
38168,8.04136195962009,tstm
31623,8.038597071592578,sandwich
6145,8.038081847187382,boyfriend
12803,8.037694190414983,episode
36483,8.035239638838965,tells
31844,8.033299070303684,scenery
5031,8.028018448544968,benefit
33142,8.021119800730002,sing
7551,8.01540094976253,cbs
41369,8.015289882958623,wrap
32871,8.007801207119499,shovel
10932,8.00684293674613,destroyed
1727,8.003466114410516,73f
13467,7.990531246567357,families
18913,7.988384658880186,improve
25378,7.988034303526753,neighbors
37837,7.984946905263721,trails
25943,7.983503314452849,notcool
3580,7.983025501047857,ark
26300,7.977939849529161,ocnjradio
18853,7.97784905746795,immediately
1674,7.970573901742206,6th
16341,7.969595196312064,greensburg
33561,7.967344895297699,smfh
928,7.9604638066179785,2pm
413,7.958856984235849,15am
13532,7.956308285191142,farmington
24335,7.956305477164266,moines
12267,7.9551538995176,ed
400,7.94486980685351,150
23514,7.943030644703024,meal
5610,7.942910027545684,bliss
12356,7.941194761420939,effects
300,7.9371962586863525,120
26996,7.930094126911031,oven
1120,7.927138533763896,39f
29853,7.925380398924359,rapids
12172,7.9223535905866695,earthquakes
7844,7.921938177833867,chat
36659,7.918517317140106,thankfully
38099,7.917460407179226,trucks
10238,7.916682700041001,dammit
19457,7.915594234505415,ipad
30198,7.907790680332916,reds
9179,7.902716620784321,continued
23354,7.902312044285917,mavs
28437,7.9007667218262725,police
18311,7.8904330177452096,hump
1821,7.885661052721351,800
31498,7.885011731179592,sailing
29388,7.884505158402761,push
30756,7.870452132853222,rhode
17039,7.870429565860173,harrison
32956,7.8696997147412695,shuttle
33929,7.865644667910331,somethin
4788,7.863826009782928,bears
14798,7.8618742668414185,friggin
5540,7.854661004774645,blasting
37620,7.852687178953512,topeka
11196,7.852591080766419,direct
24299,7.850609670022268,mode
23326,7.849571091054672,matt
14023,7.841284204944818,fit
22237,7.837548755410046,locked
13884,7.835751647780472,filming
33029,7.832851613344004,sierra
4586,7.83280214470379,based
3987,7.822894386233285,australia
14074,7.821358344396425,flakes
27197,7.821227320521846,painting
29314,7.81989082422506,pumped
3417,7.810138320740437,appears
7332,7.804465738528905,cards
16125,7.8018059984973,gov
35569,7.799558690470395,suns
7036,7.788260661075952,cal
28822,7.784415561310645,predictions
14042,7.783859185420901,fixed
31700,7.7799764022483195,saturdays
30421,7.778613631936296,reminder
6980,7.776720297903896,cabin
30510,7.775879142282296,reporter
5023,7.775186256303087,bend
9727,7.772933061377073,creepy
8342,7.772739758212833,clay
22391,7.764822573727157,loop
15817,7.763498586959535,gloves
33176,7.747219125620264,sipping
7901,7.745637692282827,cheers
17825,7.739199138782392,holes
6250,7.739155582660282,bread
10554,7.7379402257313,december
41652,7.734075833047099,yah
11854,7.7292185075628765,drives
25383,7.728383278917506,neither
37388,7.727183163015968,tl
22793,7.7214632933398315,machine
11624,7.721378912751561,dope
7446,7.714442902681635,cash
26453,7.71007127865639,okla
32827,7.706862322444282,shortly
33069,7.703838817070626,signs
22627,7.700549527442836,luckily
11751,7.695577578008473,drag
31027,7.6942546916579495,rockies
32485,7.692012797677646,shaking
39645,7.688460010830358,wack
19359,7.685872983404707,interview
2425,7.682648242609742,admit
6523,7.680847567313339,brr
25674,7.6791418336711645,nina
6860,7.668915802391022,bust
21930,7.666059939580663,lik
10119,7.662680318316628,cycling
6192,7.662059534635005,brain
36224,7.658217901597934,target
41824,7.65816422639017,yesss
13619,7.654674328950137,fayette
560,7.651029130237202,1am
20804,7.64916779415035,kiss
29530,7.646888330832754,questions
5654,7.642039636966518,blood
40047,7.641397505582244,wayne
31118,7.6405113858144675,rooftop
8838,7.639260390431299,commercial
38665,7.632484088486932,unbearable
23896,7.628345516953638,midland
25733,7.6250780848782,nne
8317,7.61755751528104,clark
38897,7.610138592403231,unusual
26385,7.607758138460507,ohhh
24177,7.605539240686401,misty
11283,7.604124512451455,dish
39876,7.602077926481239,warn
179,7.595174694472107,1009
9269,7.595029753527974,cooling
32113,7.593449396954458,seat
38032,7.592435250025704,trippin
30457,7.590829253187856,rent
29189,7.587775731655516,provide
40124,7.587520320759574,wearin
8602,7.5861695343037745,cocoa
9630,7.58425822246952,crash
20930,7.580001763223728,knw
41071,7.579467839606208,wk
28223,7.578542289433462,planted
10673,7.577551919885775,del
41333,7.574680076336637,wouldnt
37164,7.561742631763891,thur
25084,7.555974108315331,nails
8536,7.553817625607387,cmon
5976,7.55354365705379,boot
6375,7.552297774019799,brighter
39858,7.550596389218028,warmed
29106,7.54872394638266,promised
21305,7.545374581381404,landing
16982,7.541102700820543,harbor
4697,7.538810881884272,bbc
40181,7.538429051373226,weatherman
14134,7.538111434672608,flew
6790,7.529893841405049,burgers
7716,7.529485499360462,challenge
15498,7.528189267196805,george
16809,7.5281582111362635,halifax
27504,7.526190005096713,patterns
8473,7.523945418661558,closet
40629,7.521758060591047,whip
11428,7.521338621820663,dm
41507,7.5194168444191245,wvwx
38958,7.519390077291301,upset
18601,7.51890994114012,iffy
19950,7.514957020708067,jeff
20244,7.511974844455883,juice
6588,7.50436119218295,bt
41063,7.496769375027398,wiwx
38625,7.496691808610278,umbrellas
213,7.491576045725753,103
28511,7.479986233146828,pools
6162,7.479667053094449,bra
16353,7.472812204444661,greetings
34354,7.468931371421918,spokane
1177,7.467835578712338,40f
16340,7.463655092532734,greensboro
5210,7.453993494490028,bicycle
5245,7.4473763235750114,bigger
18976,7.44218261570713,included
7182,7.437657107840524,cancels
13179,7.435789842548514,exhausted
10168,7.427875905414484,daddy
15920,7.422669659734168,golden
2882,7.422156956980285,allergy
12222,7.419644782734437,eax
5575,7.41810999733496,bleh
15385,7.414269300541957,gawx
33759,7.413731605824699,snuggling
12277,7.410229885880801,edge
24184,7.408339521867679,mitchell
16585,7.404816248547782,guide
38653,7.404514769448033,un
31950,7.403332583416432,score
31234,7.3975411837468625,royal
16209,7.3729235528154,grandma
11965,7.372596479758684,duck
35702,7.367658018546188,surprises
36538,7.3663075173561925,tent
13754,7.360211875254476,females
28263,7.353459501271921,playlist
16447,7.350619149472531,grocery
23074,7.349737440532757,mann
34960,7.343718421534851,stops
22020,7.340582311361591,links
2916,7.333486486398616,allow
20191,7.332380486559003,journal
9098,7.323239045118261,consider
41267,7.32134954951808,workin
15142,7.321316712764198,futures
18278,7.321295239854099,human
19896,7.3212562417371,jay
684,7.318180032984296,21st
27890,7.31496232123209,phase
30014,7.313799491303549,reality
40298,7.308871167120945,weight
6318,7.303855151905269,brew
26706,7.29763285969518,opener
23650,7.29475563967637,members
33244,7.291489566088948,skate
24375,7.287405249673982,mommy
23670,7.284732334285282,memstorm
32135,7.274814050046809,sec
8476,7.267434013221138,closing
1748,7.265910595049288,75f
9223,7.264319563312199,convertible
13637,7.262628065526321,fck
16481,7.254859516372565,grove
11013,7.248928639912626,dewpoint
9807,7.248722383921754,crops
14264,7.248714370377372,flurries
15219,7.238497585300944,gah
4825,7.236563102835998,beautifully
14249,7.233495569874712,flu
17337,7.219097565861314,heels
41679,7.218220606566473,yankees
11777,7.216202073135689,draw
10345,7.2152263724040555,darker
28016,7.204543420917319,pie
14785,7.1996571194282115,friendly
17204,7.197389438207482,hd
14415,7.192937819022408,forced
21253,7.192575997121605,lakes
6770,7.188785124266021,bunnies
33296,7.186240036662172,skip
31567,7.183399198995596,sam
17210,7.179686413437461,hea
13151,7.176712489372366,excitement
17847,7.1744658628395115,hollywood
7116,7.17427593181217,cam
14426,7.172766656830527,forecasted
2456,7.172158639380929,adventure
37933,7.170371414750358,treating
35470,7.164976561567057,summit
29579,7.164546335287351,quote
21479,7.161233544425551,layers
16284,7.155179383989984,grease
2917,7.155072722434769,allowed
28756,7.154587240731433,prairie
23640,7.152480411807001,melted
24617,7.148515781783947,mothernature
8603,7.147190214025719,coconut
29351,7.147097955904407,puppies
28413,7.147032278995617,points
32471,7.144440631097059,shadows
30345,7.143552918122678,relationship
6156,7.134001554209931,bp
12816,7.133483037104149,equals
23968,7.129704394759472,milk
9509,7.127655102465154,cousin
2293,7.124162958198783,accuweather
21587,7.116123059205795,lebron
34214,7.111864104296338,speaking
21868,7.110005582161527,lifeisgood
25242,7.109845547275624,nba
25140,7.104768270971759,naps
16397,7.104328623907087,grilled
14665,7.099157449069089,freaks
14429,7.099114449457259,forecasting
38204,7.098768370700028,tucson
29133,7.098757597317933,proper
15386,7.090379478773831,gay
3787,7.090139778803044,associated
8943,7.08798915804139,comprehensive
11382,7.084767829490405,ditto
14667,7.0846163317711985,freaky
35732,7.084506798755115,sushi
4728,7.084130101430151,bcuz
38042,7.083720256386878,tristatewx
1635,7.08300040239798,66f
13620,7.082552540465107,fayetteville
22862,7.0820132546793655,magical
31060,7.078023055069737,rogers
35600,7.074805853302824,sup
37321,7.074611164357411,tiny
25597,7.07358363716399,nicest
9146,7.070078495252046,contact
7943,7.067299175318638,cherry
6686,7.066865895578088,built
14032,7.0616390429288955,fitting
16579,7.058376328385972,guessing
3369,7.057525785824946,apart
8995,7.055998785521473,condition
31529,7.050692689427841,saline
8771,7.043290145827354,combination
588,7.042936120528939,1pm
2546,7.040927519712432,afternoons
36418,7.037102496371842,tech
34849,7.036886753039682,sticks
3634,7.035598731367984,arrives
23024,7.0329053235671966,management
16023,7.03240826949089,google
7106,7.029219268912002,calming
36311,7.0270922445626995,tbw
21250,7.018317939587212,lakers
23231,7.016832405259091,martin
21855,7.011805708599394,lies
24858,7.008074461877671,multiple
29612,7.007433093437668,races
40599,7.001762376670914,wherever
40094,6.993066678298541,wea
30347,6.992523601389313,relative
5672,6.987993045819291,blooming
36409,6.98704651092662,tears
6115,6.98602936148797,boutta
36841,6.985353465398461,thermostat
33113,6.985107146816422,simple
34166,6.985079051780642,spain
40934,6.982201471230111,wings
37899,6.978089181832675,trash
26340,6.97165628561764,offer
27806,6.9701654366716586,personal
37677,6.96685045111435,toronto
26741,6.963598731221531,opportunity
4550,6.9619620135978275,barometer
10069,6.9608659654957545,customers
15363,6.95766020196515,gathering
33943,6.956393478518974,somewhat
1703,6.955210168229596,71f
30583,6.955010325365055,resort
32201,6.9523596925714894,sees
38245,6.951375837156778,tunes
5221,6.944017838836148,bieber
19344,6.940636144143512,interrupted
25430,6.940045497975134,net
22434,6.938775356287345,losses
2515,6.937173803313893,affects
20120,6.936161360620796,jogging
5686,6.934984704452708,blower
3932,6.93327914983999,auburn
18122,6.9324963893091835,hottest
12182,6.932315398256934,easily
14372,6.930983607029925,foods
13050,6.929990254158434,eventually
25507,6.929396697773822,newport
29006,6.9276187500162365,pro
11201,6.924584219575637,directly
9015,6.920149284549898,cones
7654,6.919511476294937,century
32246,6.919178246721962,semester
32167,6.91378574564525,sedona
18480,6.90334959340425,iawx
40253,6.902816149818524,wee
2051,6.901699253034202,9mb
8952,6.898242298398373,con
25864,6.897470556159372,normally
6206,6.89726765530603,brand
12138,6.893997228312705,eagle
2730,6.893975115610168,aka
6815,6.889546869988004,burnt
24912,6.885316414702281,museum
9071,6.884166614930243,connecticut
17000,6.883942056841566,hardly
13124,6.883806854105774,exam
8109,6.883357463797926,choose
4279,6.882788719495323,bacon
11760,6.880883019160386,drain
20265,6.879598653336471,jumped
13439,6.879448847555119,fake
25321,6.877425999430001,needa
615,6.8719322899495445,2010
33578,6.8718958987558745,smith
17959,6.87127597762999,hook
9268,6.870881137695983,coolin
258,6.8568462117561655,110
29290,6.854560572190097,pulaski
23277,6.846986248527628,mass
14427,6.846409459909896,forecaster
22897,6.84012751995978,mail
23622,6.838688870362765,melbourne
21424,6.8349365876094295,laughs
6231,6.8342428088260645,brave
15412,6.833098984345341,gd
28741,6.832326400496744,pr
37980,6.824788776878548,triangle
35142,6.823680763214625,struck
28943,6.822187801308074,preview
28714,6.821831046524251,powell
21415,6.821098691992196,latte
12380,6.8205076965771285,eggs
35125,6.815469846572364,stroke
4980,6.814887210057197,bell
12967,6.814474245696339,et
3630,6.813624395082398,arrival
38460,6.811104909923207,ty
19240,6.807225033540025,inspired
1561,6.801178621507061,60mph
20080,6.8010762373844065,jk
23742,6.798530684596971,message
10508,6.79761128856552,deals
36679,6.79422986664848,thankyou
3589,6.793218307853659,arlington
3056,6.7905910693727805,amazingly
31350,6.787551023231299,runnin
3603,6.781144681945563,army
29389,6.781104226913765,pushed
13229,6.78026085861287,experiencing
9213,6.778877290083493,conversation
22704,6.770784984226765,luvin
24362,6.770200003134933,moloka
27185,6.770200003134933,pailolo
15607,6.768659728020665,ghost
11826,6.767683286979994,drier
7052,6.765450856053012,calendar
18701,6.764651231076186,ikr
20331,6.761135944338563,justsayin
17910,6.757310604780047,homie
3037,6.757038633622294,alwx
32147,6.753066419727753,secret
7061,6.752316639693212,calhoun
33199,6.747743606966717,sisters
21353,6.745056457112245,laptop
29928,6.7443509581429355,raw
34662,6.741194305221853,staring
4360,6.735866684862455,bake
37533,6.733598439038958,tomorrows
28860,6.731756902917992,prep
2813,6.7308086406982675,alex
6542,6.730751745809817,bruins
21422,6.717705592415601,laughing
5457,6.712350771020901,blackberry
23048,6.709139072731945,mango
